invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,revenue,year,month,day,day_of_week,hour
563933,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-08-21 15:54:00,8.95,16536,United Kingdom,17.9,2011,8,21,Sunday,15
572183,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-10-21 10:50:00,2.1,16153,United Kingdom,25.200000000000003,2011,10,21,Friday,10
575975,22730,ALARM CLOCK BAKELIKE IVORY,2,2011-11-13 13:18:00,3.75,13536,United Kingdom,7.5,2011,11,13,Sunday,13
541248,22493,PAINT YOUR OWN CANVAS SET,1,2011-01-16 13:04:00,1.65,12748,United Kingdom,1.65,2011,1,16,Sunday,13
580640,23322,LARGE WHITE HEART OF WICKER,2,2011-12-05 12:51:00,2.95,16910,United Kingdom,5.9,2011,12,5,Monday,12
550312,16161P,WRAP ENGLISH ROSE ,25,2011-04-17 11:18:00,0.42,13089,United Kingdom,10.5,2011,4,17,Sunday,11
579947,23543,WALL ART KEEP CALM ,2,2011-12-01 10:45:00,8.25,15993,United Kingdom,16.5,2011,12,1,Thursday,10
556365,20725,LUNCH BAG RED RETROSPOT,10,2011-06-10 11:44:00,1.65,16370,United Kingdom,16.5,2011,6,10,Friday,11
576690,21984,PACK OF 12 PINK PAISLEY TISSUES ,2,2011-11-16 12:19:00,0.39,15900,United Kingdom,0.78,2011,11,16,Wednesday,12
573345,17021,NAMASTE SWAGAT INCENSE,18,2011-10-30 12:14:00,0.3,17609,United Kingdom,5.3999999999999995,2011,10,30,Sunday,12
559169,20996,JAZZ HEARTS ADDRESS BOOK,24,2011-07-06 17:25:00,0.19,16722,United Kingdom,4.5600000000000005,2011,7,6,Wednesday,17
549568,22297,HEART IVORY TRELLIS SMALL,24,2011-04-10 15:09:00,1.25,15665,United Kingdom,30.0,2011,4,10,Sunday,15
553061,23209,LUNCH BAG DOILEY PATTERN ,2,2011-05-13 11:12:00,1.65,17238,United Kingdom,3.3,2011,5,13,Friday,11
573370,21137,BLACK RECORD COVER FRAME,4,2011-10-30 13:30:00,3.75,16626,United Kingdom,15.0,2011,10,30,Sunday,13
573500,22996,TRAVEL CARD WALLET VINTAGE TICKET,6,2011-10-31 12:01:00,0.42,16931,United Kingdom,2.52,2011,10,31,Monday,12
577602,23298,SPOTTY BUNTING,6,2011-11-21 08:37:00,4.95,16139,United Kingdom,29.700000000000003,2011,11,21,Monday,8
565920,10080,GROOVY CACTUS INFLATABLE,24,2011-09-08 08:56:00,0.39,15298,United Kingdom,9.36,2011,9,8,Thursday,8
572224,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-10-21 13:46:00,0.55,16558,United Kingdom,13.200000000000001,2011,10,21,Friday,13
557763,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-22 14:10:00,2.95,17669,United Kingdom,17.700000000000003,2011,6,22,Wednesday,14
575882,85049A,TRADITIONAL CHRISTMAS RIBBONS,144,2011-11-11 13:40:00,1.06,16671,United Kingdom,152.64000000000001,2011,11,11,Friday,13
572513,20992,JAZZ HEARTS PURSE NOTEBOOK,1,2011-10-24 14:36:00,0.39,16728,United Kingdom,0.39,2011,10,24,Monday,14
579413,23132,SMALL IVORY HEART WALL ORGANISER,2,2011-11-29 12:50:00,5.75,13668,United Kingdom,11.5,2011,11,29,Tuesday,12
563613,23203,JUMBO BAG DOILEY PATTERNS,10,2011-08-18 08:49:00,2.08,12688,Israel,20.8,2011,8,18,Thursday,8
547063,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-03-20 13:33:00,5.45,14769,United Kingdom,5.45,2011,3,20,Sunday,13
578187,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-23 11:40:00,2.08,14336,United Kingdom,20.8,2011,11,23,Wednesday,11
569948,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2011-10-06 18:23:00,1.25,14959,United Kingdom,15.0,2011,10,6,Thursday,18
547703,22708,WRAP DOLLY GIRL,25,2011-03-24 17:10:00,0.42,12540,Spain,10.5,2011,3,24,Thursday,17
536535,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-01 13:38:00,4.95,15605,United Kingdom,14.850000000000001,2010,12,1,Wednesday,13
569833,21164,HOME SWEET HOME METAL SIGN ,12,2011-10-06 12:56:00,2.95,15306,United Kingdom,35.400000000000006,2011,10,6,Thursday,12
566451,23310,BUBBLEGUM RING ASSORTED,36,2011-09-12 16:14:00,0.42,18069,United Kingdom,15.12,2011,9,12,Monday,16
551647,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,6,2011-05-03 11:59:00,3.29,13089,United Kingdom,19.740000000000002,2011,5,3,Tuesday,11
551986,47566B,TEA TIME PARTY BUNTING,2,2011-05-05 14:41:00,4.95,13888,United Kingdom,9.9,2011,5,5,Thursday,14
561544,23310,BUBBLEGUM RING ASSORTED,72,2011-07-28 10:14:00,0.42,16170,United Kingdom,30.24,2011,7,28,Thursday,10
541530,21754,HOME BUILDING BLOCK WORD,3,2011-01-19 10:56:00,5.95,14769,United Kingdom,17.85,2011,1,19,Wednesday,10
574555,51014L,"FEATHER PEN,LIGHT PINK",12,2011-11-04 15:29:00,0.39,16426,United Kingdom,4.68,2011,11,4,Friday,15
562880,21244,BLUE POLKADOT PLATE ,96,2011-08-10 10:53:00,1.45,15838,United Kingdom,139.2,2011,8,10,Wednesday,10
541405,21058,PARTY INVITES WOODLAND,12,2011-01-17 15:17:00,0.85,12683,France,10.2,2011,1,17,Monday,15
551516,22663,JUMBO BAG DOLLY GIRL DESIGN,2,2011-05-01 11:10:00,2.08,14800,United Kingdom,4.16,2011,5,1,Sunday,11
554549,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-05-25 09:57:00,8.95,12747,United Kingdom,17.9,2011,5,25,Wednesday,9
575855,22738,RIBBON REEL SNOWY VILLAGE,5,2011-11-11 12:24:00,1.65,14527,United Kingdom,8.25,2011,11,11,Friday,12
576019,23389,SPACEBOY MINI BACKPACK,4,2011-11-13 14:31:00,4.15,12865,Austria,16.6,2011,11,13,Sunday,14
555628,23207,LUNCH BAG ALPHABET DESIGN,10,2011-06-06 11:59:00,1.65,15260,United Kingdom,16.5,2011,6,6,Monday,11
557471,22655,VINTAGE RED KITCHEN CABINET,2,2011-06-20 13:27:00,125.0,15825,United Kingdom,250.0,2011,6,20,Monday,13
568954,21137,BLACK RECORD COVER FRAME,72,2011-09-29 15:32:00,3.39,13576,United Kingdom,244.08,2011,9,29,Thursday,15
567802,22195,LARGE HEART MEASURING SPOONS,12,2011-09-22 12:06:00,1.65,14299,United Kingdom,19.799999999999997,2011,9,22,Thursday,12
565067,16046,TEATIME PEN CASE & PENS,6,2011-08-31 17:16:00,0.85,15856,United Kingdom,5.1,2011,8,31,Wednesday,17
548715,85178,VICTORIAN SEWING KIT,6,2011-04-03 15:22:00,1.25,17758,United Kingdom,7.5,2011,4,3,Sunday,15
547520,21708,FOLDING UMBRELLA CREAM POLKADOT,4,2011-03-23 14:55:00,4.95,12564,France,19.8,2011,3,23,Wednesday,14
543095,22305,COFFEE MUG PINK PAISLEY DESIGN,6,2011-02-03 11:30:00,2.55,16814,United Kingdom,15.299999999999999,2011,2,3,Thursday,11
564366,23020,GLASS  SONGBIRD STORAGE JAR,1,2011-08-25 08:58:00,12.5,13236,United Kingdom,12.5,2011,8,25,Thursday,8
555851,22423,REGENCY CAKESTAND 3 TIER,2,2011-06-07 13:37:00,12.75,13050,United Kingdom,25.5,2011,6,7,Tuesday,13
554658,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2011-05-25 14:18:00,9.95,12839,United Kingdom,19.9,2011,5,25,Wednesday,14
555743,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-06-07 10:42:00,1.69,12868,United Kingdom,13.52,2011,6,7,Tuesday,10
566563,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-09-13 12:22:00,1.25,12909,United Kingdom,15.0,2011,9,13,Tuesday,12
569524,23091,ZINC HERB GARDEN CONTAINER,1,2011-10-04 14:42:00,6.25,14506,United Kingdom,6.25,2011,10,4,Tuesday,14
537852,21484,CHICK GREY HOT WATER BOTTLE,11,2010-12-08 15:56:00,3.45,17340,United Kingdom,37.95,2010,12,8,Wednesday,15
579162,20725,LUNCH BAG RED RETROSPOT,3,2011-11-28 13:58:00,1.65,16393,United Kingdom,4.949999999999999,2011,11,28,Monday,13
563543,22344,PARTY PIZZA DISH PINK POLKADOT,4,2011-08-17 12:06:00,0.85,15039,United Kingdom,3.4,2011,8,17,Wednesday,12
561685,85099B,JUMBO BAG RED RETROSPOT,10,2011-07-28 19:46:00,2.08,14315,United Kingdom,20.8,2011,7,28,Thursday,19
574700,21901,"KEY FOB , BACK DOOR ",4,2011-11-06 13:53:00,0.65,16033,United Kingdom,2.6,2011,11,6,Sunday,13
543022,22318,FIVE HEART HANGING DECORATION,4,2011-02-02 14:37:00,2.95,16771,United Kingdom,11.8,2011,2,2,Wednesday,14
564669,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,2011-08-26 15:38:00,1.06,16872,United Kingdom,76.32000000000001,2011,8,26,Friday,15
567290,21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,24,2011-09-19 11:54:00,2.95,14646,Netherlands,70.80000000000001,2011,9,19,Monday,11
568188,22429,ENAMEL MEASURING JUG CREAM,1,2011-09-25 14:33:00,4.25,16049,United Kingdom,4.25,2011,9,25,Sunday,14
580676,23497,CLASSIC CHROME BICYCLE BELL ,1,2011-12-05 14:39:00,1.45,17817,United Kingdom,1.45,2011,12,5,Monday,14
562807,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,120,2011-08-09 14:57:00,0.42,16053,United Kingdom,50.4,2011,8,9,Tuesday,14
575637,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,5,2011-11-10 13:46:00,4.15,16904,United Kingdom,20.75,2011,11,10,Thursday,13
574714,21809,CHRISTMAS HANGING TREE WITH BELL,3,2011-11-06 14:29:00,0.39,15427,United Kingdom,1.17,2011,11,6,Sunday,14
540372,16161U,WRAP SUKI AND FRIENDS,25,2011-01-06 16:41:00,0.42,13081,United Kingdom,10.5,2011,1,6,Thursday,16
561798,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-07-29 13:39:00,2.95,14911,EIRE,17.700000000000003,2011,7,29,Friday,13
560878,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,2,2011-07-21 15:16:00,1.25,14410,United Kingdom,2.5,2011,7,21,Thursday,15
561242,23203,JUMBO BAG DOILEY PATTERNS,10,2011-07-26 11:05:00,2.08,16258,United Kingdom,20.8,2011,7,26,Tuesday,11
537235,22622,BOX OF VINTAGE ALPHABET BLOCKS,156,2010-12-06 09:45:00,8.5,17381,United Kingdom,1326.0,2010,12,6,Monday,9
553876,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-05-19 14:45:00,1.65,16463,United Kingdom,16.5,2011,5,19,Thursday,14
572878,21166,COOK WITH WINE METAL SIGN ,92,2011-10-26 13:34:00,1.66,16029,United Kingdom,152.72,2011,10,26,Wednesday,13
579456,22494,EMERGENCY FIRST AID TIN ,4,2011-11-29 14:20:00,1.25,13428,United Kingdom,5.0,2011,11,29,Tuesday,14
563022,21983,PACK OF 12 BLUE PAISLEY TISSUES ,2,2011-08-11 13:34:00,0.29,17248,United Kingdom,0.58,2011,8,11,Thursday,13
576382,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-11-15 09:30:00,4.95,12883,United Kingdom,14.850000000000001,2011,11,15,Tuesday,9
576303,22561,WOODEN SCHOOL COLOURING SET,4,2011-11-14 14:51:00,1.65,15532,United Kingdom,6.6,2011,11,14,Monday,14
549680,POST,POSTAGE,2,2011-04-11 13:02:00,18.0,12701,Germany,36.0,2011,4,11,Monday,13
562560,22628,PICNIC BOXES SET OF 3 RETROSPOT ,1,2011-08-05 17:12:00,4.95,14156,EIRE,4.95,2011,8,5,Friday,17
562770,23203,JUMBO BAG VINTAGE DOILEY ,10,2011-08-09 11:56:00,2.08,17139,United Kingdom,20.8,2011,8,9,Tuesday,11
538156,22212,FOUR HOOK  WHITE LOVEBIRDS,8,2010-12-09 16:53:00,2.1,15555,United Kingdom,16.8,2010,12,9,Thursday,16
558195,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-06-27 12:32:00,1.65,17735,United Kingdom,16.5,2011,6,27,Monday,12
552353,22716,CARD CIRCUS PARADE,12,2011-05-09 12:14:00,0.42,17612,United Kingdom,5.04,2011,5,9,Monday,12
554950,21937,STRAWBERRY   PICNIC BAG,5,2011-05-27 14:48:00,2.95,14227,United Kingdom,14.75,2011,5,27,Friday,14
549322,22990,COTTON APRON PANTRY DESIGN,2,2011-04-08 10:20:00,4.95,16558,United Kingdom,9.9,2011,4,8,Friday,10
545417,22843,BISCUIT TIN VINTAGE GREEN,2,2011-03-02 13:42:00,6.75,15622,United Kingdom,13.5,2011,3,2,Wednesday,13
536970,22423,REGENCY CAKESTAND 3 TIER,120,2010-12-03 13:12:00,10.95,17949,United Kingdom,1314.0,2010,12,3,Friday,13
569336,23184,BULL DOG BOTTLE OPENER,4,2011-10-03 14:05:00,4.95,15088,United Kingdom,19.8,2011,10,3,Monday,14
561223,21720,CAKE SHOP  STICKER SHEET,12,2011-07-26 09:51:00,0.85,15358,United Kingdom,10.2,2011,7,26,Tuesday,9
546739,23182,TOILET SIGN OCCUPIED OR VACANT,144,2011-03-16 12:12:00,0.72,17511,United Kingdom,103.67999999999999,2011,3,16,Wednesday,12
578275,22439,6 ROCKET BALLOONS ,3,2011-11-23 13:46:00,0.65,15916,United Kingdom,1.9500000000000002,2011,11,23,Wednesday,13
566290,23175,REGENCY MILK JUG PINK ,1,2011-09-11 15:24:00,3.25,14456,United Kingdom,3.25,2011,9,11,Sunday,15
555815,84884A,ANT WHITE WIRE HEART SPIRAL,12,2011-06-07 11:47:00,3.95,13089,United Kingdom,47.400000000000006,2011,6,7,Tuesday,11
560251,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-07-17 12:32:00,2.55,17774,United Kingdom,7.6499999999999995,2011,7,17,Sunday,12
569562,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2011-10-05 09:43:00,1.95,12720,Germany,23.4,2011,10,5,Wednesday,9
546742,M,Manual,12,2011-03-16 12:26:00,0.42,12849,United Kingdom,5.04,2011,3,16,Wednesday,12
546438,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,48,2011-03-14 09:59:00,2.55,15125,United Kingdom,122.39999999999999,2011,3,14,Monday,9
538374,22385,JUMBO BAG SPACEBOY DESIGN,1,2010-12-12 11:17:00,1.95,14159,United Kingdom,1.95,2010,12,12,Sunday,11
545045,22727,ALARM CLOCK BAKELIKE RED ,1,2011-02-27 11:40:00,3.75,15708,United Kingdom,3.75,2011,2,27,Sunday,11
571255,23057,BEADED CHANDELIER T-LIGHT HOLDER,48,2011-10-14 17:13:00,4.15,12454,Spain,199.20000000000002,2011,10,14,Friday,17
539473,22563,HAPPY STENCIL CRAFT,24,2010-12-19 14:24:00,1.25,14911,EIRE,30.0,2010,12,19,Sunday,14
565541,21875,KINGS CHOICE MUG,6,2011-09-05 12:00:00,1.25,14159,United Kingdom,7.5,2011,9,5,Monday,12
568795,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-09-29 10:19:00,0.83,17870,United Kingdom,0.83,2011,9,29,Thursday,10
550157,23199,JUMBO BAG APPLES,6,2011-04-14 15:26:00,2.08,16393,United Kingdom,12.48,2011,4,14,Thursday,15
559836,22464,HANGING METAL HEART LANTERN,12,2011-07-13 10:09:00,1.65,13911,United Kingdom,19.799999999999997,2011,7,13,Wednesday,10
555124,22083,PAPER CHAIN KIT RETROSPOT,1,2011-05-31 15:26:00,2.95,18204,United Kingdom,2.95,2011,5,31,Tuesday,15
549837,22960,JAM MAKING SET WITH JARS,12,2011-04-12 13:38:00,3.75,16705,United Kingdom,45.0,2011,4,12,Tuesday,13
572873,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,2011-10-26 13:27:00,1.25,12820,United Kingdom,15.0,2011,10,26,Wednesday,13
544610,21621,VINTAGE UNION JACK BUNTING,2,2011-02-22 10:09:00,8.5,16912,United Kingdom,17.0,2011,2,22,Tuesday,10
556490,23049,RECYCLED ACAPULCO MAT RED,2,2011-06-12 14:08:00,8.25,13078,United Kingdom,16.5,2011,6,12,Sunday,14
559134,22433,WATERING CAN GREEN DINOSAUR,6,2011-07-06 13:14:00,1.95,12700,France,11.7,2011,7,6,Wednesday,13
545303,22084,PAPER CHAIN KIT EMPIRE,6,2011-03-01 12:48:00,2.95,15319,United Kingdom,17.700000000000003,2011,3,1,Tuesday,12
568188,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,1,2011-09-25 14:33:00,4.25,16049,United Kingdom,4.25,2011,9,25,Sunday,14
578790,23355,HOT WATER BOTTLE KEEP CALM,2,2011-11-25 12:20:00,4.95,14966,United Kingdom,9.9,2011,11,25,Friday,12
579529,23370,SET 36 COLOURING PENCILS DOILY,16,2011-11-30 08:50:00,1.25,12488,France,20.0,2011,11,30,Wednesday,8
574866,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,16,2011-11-07 12:34:00,0.65,12748,United Kingdom,10.4,2011,11,7,Monday,12
577302,22594,CHRISTMAS GINGHAM TREE,1,2011-11-18 12:57:00,0.85,17904,United Kingdom,0.85,2011,11,18,Friday,12
541488,20719,WOODLAND CHARLOTTE BAG,11,2011-01-18 13:34:00,0.72,15061,United Kingdom,7.92,2011,1,18,Tuesday,13
537131,22470,HEART OF WICKER LARGE,5,2010-12-05 12:26:00,2.95,15716,United Kingdom,14.75,2010,12,5,Sunday,12
580544,21189,WHITE HONEYCOMB PAPER GARLAND ,12,2011-12-05 09:15:00,1.65,15156,United Kingdom,19.799999999999997,2011,12,5,Monday,9
561900,22956,36 FOIL HEART CAKE CASES,2,2011-07-31 15:31:00,2.1,16655,United Kingdom,4.2,2011,7,31,Sunday,15
573116,23094,LE GRAND TRAY CHIC SET,1,2011-10-27 15:49:00,12.5,14525,United Kingdom,12.5,2011,10,27,Thursday,15
561661,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,2011-07-28 16:21:00,3.75,12743,Unspecified,3.75,2011,7,28,Thursday,16
554668,22469,HEART OF WICKER SMALL,24,2011-05-25 15:19:00,1.65,18226,United Kingdom,39.599999999999994,2011,5,25,Wednesday,15
568399,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-09-27 10:26:00,3.75,16145,United Kingdom,15.0,2011,9,27,Tuesday,10
545227,35809A,ENAMEL PINK TEA CONTAINER,6,2011-03-01 09:35:00,2.1,12428,Finland,12.600000000000001,2011,3,1,Tuesday,9
578472,85199L,LARGE HANGING IVORY & RED WOOD BIRD,24,2011-11-24 12:40:00,0.65,12476,Germany,15.600000000000001,2011,11,24,Thursday,12
538513,22585,PACK OF 6 BIRDY GIFT TAGS,2,2010-12-12 14:21:00,1.25,15454,United Kingdom,2.5,2010,12,12,Sunday,14
541816,22768,FAMILY PHOTO FRAME CORNICE,1,2011-01-21 15:56:00,9.95,17799,United Kingdom,9.95,2011,1,21,Friday,15
577031,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-17 13:00:00,1.65,15298,United Kingdom,19.799999999999997,2011,11,17,Thursday,13
571235,23202,JUMBO BAG VINTAGE LEAF,10,2011-10-14 14:37:00,2.08,15078,United Kingdom,20.8,2011,10,14,Friday,14
540515,85152,HAND OVER THE CHOCOLATE   SIGN ,4,2011-01-09 11:54:00,2.1,15059,United Kingdom,8.4,2011,1,9,Sunday,11
550964,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,2011-04-21 16:48:00,0.42,15856,United Kingdom,6.72,2011,4,21,Thursday,16
562157,22423,REGENCY CAKESTAND 3 TIER,10,2011-08-03 11:44:00,12.75,16012,United Kingdom,127.5,2011,8,3,Wednesday,11
565067,84569D,PACK 6 HEART/ICE-CREAM PATCHES,6,2011-08-31 17:16:00,1.25,15856,United Kingdom,7.5,2011,8,31,Wednesday,17
562427,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-08-04 17:19:00,1.25,17267,United Kingdom,7.5,2011,8,4,Thursday,17
553369,23092,LARGE ANTIQUE WHITE PHOTO FRAME,4,2011-05-16 14:30:00,7.9,15044,United Kingdom,31.6,2011,5,16,Monday,14
569767,22090,PAPER BUNTING RETROSPOT,6,2011-10-06 11:24:00,2.95,14849,United Kingdom,17.700000000000003,2011,10,6,Thursday,11
536874,22449,SILK PURSE BABUSHKA PINK,1,2010-12-03 11:35:00,3.35,16891,United Kingdom,3.35,2010,12,3,Friday,11
571270,47594B,SCOTTIES DESIGN WASHBAG,3,2011-10-16 12:09:00,1.95,12940,United Kingdom,5.85,2011,10,16,Sunday,12
574550,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-11-04 15:18:00,1.25,12484,Spain,30.0,2011,11,4,Friday,15
571498,23490,T-LIGHT HOLDER HANGING LOVE BIRD,1,2011-10-17 15:06:00,3.75,17841,United Kingdom,3.75,2011,10,17,Monday,15
578057,21367,MIRRORED WALL ART GENTS,1,2011-11-22 15:05:00,0.75,12920,United Kingdom,0.75,2011,11,22,Tuesday,15
542276,22282,12 EGG HOUSE PAINTED WOOD,4,2011-01-27 10:19:00,12.75,12764,Lebanon,51.0,2011,1,27,Thursday,10
560305,21746,SMALL RED RETROSPOT WINDMILL,2,2011-07-18 10:49:00,1.25,16511,United Kingdom,2.5,2011,7,18,Monday,10
581477,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-12-09 08:59:00,0.85,13426,United Kingdom,10.2,2011,12,9,Friday,8
537691,46000R,POLYESTER FILLER PAD 45x30cm,3,2010-12-08 10:39:00,1.45,13842,United Kingdom,4.35,2010,12,8,Wednesday,10
570404,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-10-10 12:50:00,2.1,16395,United Kingdom,2.1,2011,10,10,Monday,12
569669,22782,SET 3 WICKER STORAGE BASKETS ,1,2011-10-05 13:47:00,24.95,14730,United Kingdom,24.95,2011,10,5,Wednesday,13
572677,22610,PENS ASSORTED FUNNY FACE,36,2011-10-25 13:46:00,0.19,17596,United Kingdom,6.84,2011,10,25,Tuesday,13
537769,21181,PLEASE ONE PERSON METAL SIGN,1,2010-12-08 12:17:00,2.1,15021,United Kingdom,2.1,2010,12,8,Wednesday,12
556910,21993,FLORAL FOLK STATIONERY SET,3,2011-06-15 13:25:00,1.25,12748,United Kingdom,3.75,2011,6,15,Wednesday,13
575867,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-11-11 12:44:00,2.08,15034,United Kingdom,12.48,2011,11,11,Friday,12
557976,20961,STRAWBERRY BATH SPONGE ,1,2011-06-24 10:33:00,1.25,18118,United Kingdom,1.25,2011,6,24,Friday,10
552472,22273,FELTCRAFT DOLL MOLLY,6,2011-05-09 15:48:00,2.95,16503,United Kingdom,17.700000000000003,2011,5,9,Monday,15
559017,22782,SET 3 WICKER STORAGE BASKETS ,4,2011-07-05 13:06:00,21.95,14034,United Kingdom,87.8,2011,7,5,Tuesday,13
565416,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-09-04 12:00:00,0.65,12710,Germany,7.800000000000001,2011,9,4,Sunday,12
554103,23003,TRAVEL CARD WALLET VINTAGE ROSE ,5,2011-05-22 13:51:00,0.42,15555,United Kingdom,2.1,2011,5,22,Sunday,13
573914,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-11-01 15:53:00,0.29,14383,United Kingdom,6.959999999999999,2011,11,1,Tuesday,15
565198,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,2011-09-01 16:18:00,1.45,16729,United Kingdom,8.7,2011,9,1,Thursday,16
547795,85124C,GREEN JUICY FRUIT PHOTO FRAME,1,2011-03-25 12:21:00,2.55,14536,United Kingdom,2.55,2011,3,25,Friday,12
561896,20726,LUNCH BAG WOODLAND,10,2011-07-31 15:22:00,1.65,15819,United Kingdom,16.5,2011,7,31,Sunday,15
544571,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-02-21 13:07:00,2.1,15146,United Kingdom,12.600000000000001,2011,2,21,Monday,13
540795,35004B,SET OF 3 BLACK FLYING DUCKS,12,2011-01-11 12:00:00,4.65,13078,United Kingdom,55.800000000000004,2011,1,11,Tuesday,12
544688,22605,WOODEN CROQUET GARDEN SET,2,2011-02-23 08:29:00,14.95,18151,United Kingdom,29.9,2011,2,23,Wednesday,8
578817,21818,GLITTER HEART DECORATION,2,2011-11-25 13:45:00,0.39,16764,United Kingdom,0.78,2011,11,25,Friday,13
540506,22930,BAKING MOULD HEART MILK CHOCOLATE,2,2011-01-09 11:12:00,2.55,17796,United Kingdom,5.1,2011,1,9,Sunday,11
564531,21584,RETROSPOT SMALL TUBE MATCHES,20,2011-08-25 15:04:00,1.65,12624,France,33.0,2011,8,25,Thursday,15
568990,22960,JAM MAKING SET WITH JARS,6,2011-09-29 16:42:00,4.25,15933,United Kingdom,25.5,2011,9,29,Thursday,16
580694,22076,6 RIBBONS EMPIRE  ,24,2011-12-05 16:00:00,0.39,16600,United Kingdom,9.36,2011,12,5,Monday,16
551420,22384,LUNCH BAG PINK POLKADOT,20,2011-04-28 14:00:00,1.65,17068,United Kingdom,33.0,2011,4,28,Thursday,14
567619,22379,RECYCLING BAG RETROSPOT ,5,2011-09-21 12:28:00,2.1,15203,United Kingdom,10.5,2011,9,21,Wednesday,12
580311,22423,REGENCY CAKESTAND 3 TIER,2,2011-12-02 14:48:00,12.75,18245,United Kingdom,25.5,2011,12,2,Friday,14
547690,22273,FELTCRAFT DOLL MOLLY,6,2011-03-24 14:56:00,2.95,16063,United Kingdom,17.700000000000003,2011,3,24,Thursday,14
538040,22413,METAL SIGN TAKE IT OR LEAVE IT ,3,2010-12-09 13:08:00,2.95,16520,United Kingdom,8.850000000000001,2010,12,9,Thursday,13
579468,22460,EMBOSSED GLASS TEALIGHT HOLDER,4,2011-11-29 14:58:00,1.25,14711,United Kingdom,5.0,2011,11,29,Tuesday,14
571441,22469,HEART OF WICKER SMALL,1,2011-10-17 13:31:00,3.29,14096,United Kingdom,3.29,2011,10,17,Monday,13
557884,23073,GEORGIAN TRINKET BOX,1,2011-06-23 13:35:00,12.5,17759,United Kingdom,12.5,2011,6,23,Thursday,13
570410,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-10-10 13:04:00,1.25,16776,United Kingdom,15.0,2011,10,10,Monday,13
539663,22379,RECYCLING BAG RETROSPOT ,1,2010-12-21 10:26:00,2.1,17961,United Kingdom,2.1,2010,12,21,Tuesday,10
574091,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-11-03 09:20:00,1.65,17086,United Kingdom,19.799999999999997,2011,11,3,Thursday,9
542791,85206A,CREAM FELT EASTER EGG BASKET,4,2011-02-01 10:47:00,1.65,15039,United Kingdom,6.6,2011,2,1,Tuesday,10
581352,23201,JUMBO BAG ALPHABET,1,2011-12-08 12:26:00,2.08,14698,United Kingdom,2.08,2011,12,8,Thursday,12
563569,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-08-17 14:47:00,3.75,18257,United Kingdom,15.0,2011,8,17,Wednesday,14
573841,23313,VINTAGE CHRISTMAS BUNTING,1,2011-11-01 11:39:00,4.95,14995,United Kingdom,4.95,2011,11,1,Tuesday,11
570632,23199,JUMBO BAG APPLES,10,2011-10-11 12:27:00,2.08,17412,United Kingdom,20.8,2011,10,11,Tuesday,12
566442,23176,ABC TREASURE BOOK BOX ,8,2011-09-12 15:29:00,2.25,14732,United Kingdom,18.0,2011,9,12,Monday,15
